Subject,Start Date,Start Time,End Date,End Time,All Day Event,Description,Location,Private
CS 332 (L),2019-10-03,10:30:00,2019-10-03,11:30:00,FALSE,Compiler Design,LT 212,FALSE
CS 301 (L),2019-10-03,11:30:00,2019-10-03,12:30:00,FALSE,Software Engineering,LT 222,FALSE
CS 261 (L),2019-10-03,12:30:00,2019-10-03,13:30:00,FALSE,Computer Networks,LT 201,FALSE
CS 332 (L),2019-10-04,9:30:00,2019-10-04,10:30:00,FALSE,Compiler Design,LT 202,FALSE
CS 301 (P),2019-10-04,11:30:00,2019-10-04,12:30:00,FALSE,Software Engineering,FRL,FALSE
CS 301 (P),2019-10-04,12:30:00,2019-10-04,13:30:00,FALSE,Software Engineering,FRL,FALSE
CS 4101 (P),2019-10-04,14:30:00,2019-10-04,15:30:00,FALSE,Linear & Non-Linear Optimisation,SIMULATION LAB,FALSE
CS 4101 (P),2019-10-04,15:30:00,2019-10-04,16:30:00,FALSE,Linear & Non-Linear Optimisation,SIMULATION LAB,FALSE
CS 332 (P),2019-10-07,8:30:00,2019-10-07,9:30:00,FALSE,Compiler Design,CSE LAB-I,FALSE
CS 332 (P),2019-10-07,9:30:00,2019-10-07,10:30:00,FALSE,Compiler Design,CSE LAB-I,FALSE
CS 4101 (L),2019-10-07,10:30:00,2019-10-07,11:30:00,FALSE,Linear & Non-Linear Optimisation,LT 202,FALSE
CS 261 (P),2019-10-07,11:30:00,2019-10-07,12:30:00,FALSE,Computer Networks,FRL,FALSE
CS 261 (P),2019-10-07,12:30:00,2019-10-07,13:30:00,FALSE,Computer Networks,FRL,FALSE
EL 302 (L),2019-10-07,14:30:00,2019-10-07,15:30:00,FALSE,Digital Image Processing,LT 212,FALSE
CS 261 (L),2019-10-08,10:30:00,2019-10-08,11:30:00,FALSE,Computer Networks,LT 211,FALSE
CS 332 (L),2019-10-08,11:30:00,2019-10-08,12:30:00,FALSE,Compiler Design,LT 201,FALSE
CS 4101 (L),2019-10-08,12:30:00,2019-10-08,13:30:00,FALSE,Linear & Non-Linear Optimisation,LT 212,FALSE
CS 301 (L),2019-10-08,14:30:00,2019-10-08,15:30:00,FALSE,Software Engineering,LT 211,FALSE
EL 302 (L),2019-10-08,15:30:00,2019-10-08,16:30:00,FALSE,Digital Image Processing,LT 212,FALSE
FIN 212 (L),2019-10-08,16:30:00,2019-10-08,17:30:00,FALSE,Indian Finance System,CR 111,FALSE
CS 301 (L),2019-10-09,8:30:00,2019-10-09,9:30:00,FALSE,Software Engineering,LT 202,FALSE
CS 261 (L),2019-10-09,9:30:00,2019-10-09,10:30:00,FALSE,Computer Networks,LT 202,FALSE
EL 302 (P),2019-10-09,11:30:00,2019-10-09,12:30:00,FALSE,Digital Image Processing,CSE LAB-I,FALSE
EL 302 (P),2019-10-09,12:30:00,2019-10-09,13:30:00,FALSE,Digital Image Processing,CSE LAB-I,FALSE
CS 4101 (L),2019-10-09,14:30:00,2019-10-09,15:30:00,FALSE,Linear & Non-Linear Optimisation,LT 212,FALSE
FIN 212 (L),2019-10-09,15:30:00,2019-10-09,16:30:00,FALSE,Indian Finance System,CR 112,FALSE
EL 302 (L),2019-10-10,9:30:00,2019-10-10,10:30:00,FALSE,Digital Image Processing,LT 211,FALSE
CS 332 (L),2019-10-10,10:30:00,2019-10-10,11:30:00,FALSE,Compiler Design,LT 212,FALSE
CS 301 (L),2019-10-10,11:30:00,2019-10-10,12:30:00,FALSE,Software Engineering,LT 222,FALSE
CS 261 (L),2019-10-10,12:30:00,2019-10-10,13:30:00,FALSE,Computer Networks,LT 201,FALSE
CS 332 (L),2019-10-11,9:30:00,2019-10-11,10:30:00,FALSE,Compiler Design,LT 202,FALSE
CS 301 (P),2019-10-11,11:30:00,2019-10-11,12:30:00,FALSE,Software Engineering,FRL,FALSE
CS 301 (P),2019-10-11,12:30:00,2019-10-11,13:30:00,FALSE,Software Engineering,FRL,FALSE
CS 4101 (P),2019-10-11,14:30:00,2019-10-11,15:30:00,FALSE,Linear & Non-Linear Optimisation,SIMULATION LAB,FALSE
CS 4101 (P),2019-10-11,15:30:00,2019-10-11,16:30:00,FALSE,Linear & Non-Linear Optimisation,SIMULATION LAB,FALSE
CS 332 (P),2019-10-14,8:30:00,2019-10-14,9:30:00,FALSE,Compiler Design,CSE LAB-I,FALSE
CS 332 (P),2019-10-14,9:30:00,2019-10-14,10:30:00,FALSE,Compiler Design,CSE LAB-I,FALSE
CS 4101 (L),2019-10-14,10:30:00,2019-10-14,11:30:00,FALSE,Linear & Non-Linear Optimisation,LT 202,FALSE
CS 261 (P),2019-10-14,11:30:00,2019-10-14,12:30:00,FALSE,Computer Networks,FRL,FALSE
CS 261 (P),2019-10-14,12:30:00,2019-10-14,13:30:00,FALSE,Computer Networks,FRL,FALSE
EL 302 (L),2019-10-14,14:30:00,2019-10-14,15:30:00,FALSE,Digital Image Processing,LT 212,FALSE
CS 261 (L),2019-10-15,10:30:00,2019-10-15,11:30:00,FALSE,Computer Networks,LT 211,FALSE
CS 332 (L),2019-10-15,11:30:00,2019-10-15,12:30:00,FALSE,Compiler Design,LT 201,FALSE
CS 4101 (L),2019-10-15,12:30:00,2019-10-15,13:30:00,FALSE,Linear & Non-Linear Optimisation,LT 212,FALSE
CS 301 (L),2019-10-15,14:30:00,2019-10-15,15:30:00,FALSE,Software Engineering,LT 211,FALSE
EL 302 (L),2019-10-15,15:30:00,2019-10-15,16:30:00,FALSE,Digital Image Processing,LT 212,FALSE
FIN 212 (L),2019-10-15,16:30:00,2019-10-15,17:30:00,FALSE,Indian Finance System,CR 111,FALSE
CS 301 (L),2019-10-16,8:30:00,2019-10-16,9:30:00,FALSE,Software Engineering,LT 202,FALSE
CS 261 (L),2019-10-16,9:30:00,2019-10-16,10:30:00,FALSE,Computer Networks,LT 202,FALSE
EL 302 (P),2019-10-16,11:30:00,2019-10-16,12:30:00,FALSE,Digital Image Processing,CSE LAB-I,FALSE
EL 302 (P),2019-10-16,12:30:00,2019-10-16,13:30:00,FALSE,Digital Image Processing,CSE LAB-I,FALSE
CS 4101 (L),2019-10-16,14:30:00,2019-10-16,15:30:00,FALSE,Linear & Non-Linear Optimisation,LT 212,FALSE
FIN 212 (L),2019-10-16,15:30:00,2019-10-16,16:30:00,FALSE,Indian Finance System,CR 112,FALSE
EL 302 (L),2019-10-17,9:30:00,2019-10-17,10:30:00,FALSE,Digital Image Processing,LT 211,FALSE
CS 332 (L),2019-10-17,10:30:00,2019-10-17,11:30:00,FALSE,Compiler Design,LT 212,FALSE
CS 301 (L),2019-10-17,11:30:00,2019-10-17,12:30:00,FALSE,Software Engineering,LT 222,FALSE
CS 261 (L),2019-10-17,12:30:00,2019-10-17,13:30:00,FALSE,Computer Networks,LT 201,FALSE
CS 332 (L),2019-10-18,9:30:00,2019-10-18,10:30:00,FALSE,Compiler Design,LT 202,FALSE
CS 301 (P),2019-10-18,11:30:00,2019-10-18,12:30:00,FALSE,Software Engineering,FRL,FALSE
CS 301 (P),2019-10-18,12:30:00,2019-10-18,13:30:00,FALSE,Software Engineering,FRL,FALSE
CS 4101 (P),2019-10-18,14:30:00,2019-10-18,15:30:00,FALSE,Linear & Non-Linear Optimisation,SIMULATION LAB,FALSE
CS 4101 (P),2019-10-18,15:30:00,2019-10-18,16:30:00,FALSE,Linear & Non-Linear Optimisation,SIMULATION LAB,FALSE
CS 332 (P),2019-10-21,8:30:00,2019-10-21,9:30:00,FALSE,Compiler Design,CSE LAB-I,FALSE
CS 332 (P),2019-10-21,9:30:00,2019-10-21,10:30:00,FALSE,Compiler Design,CSE LAB-I,FALSE
CS 4101 (L),2019-10-21,10:30:00,2019-10-21,11:30:00,FALSE,Linear & Non-Linear Optimisation,LT 202,FALSE
CS 261 (P),2019-10-21,11:30:00,2019-10-21,12:30:00,FALSE,Computer Networks,FRL,FALSE
CS 261 (P),2019-10-21,12:30:00,2019-10-21,13:30:00,FALSE,Computer Networks,FRL,FALSE
EL 302 (L),2019-10-21,14:30:00,2019-10-21,15:30:00,FALSE,Digital Image Processing,LT 212,FALSE
CS 261 (L),2019-10-22,10:30:00,2019-10-22,11:30:00,FALSE,Computer Networks,LT 211,FALSE
CS 332 (L),2019-10-22,11:30:00,2019-10-22,12:30:00,FALSE,Compiler Design,LT 201,FALSE
CS 4101 (L),2019-10-22,12:30:00,2019-10-22,13:30:00,FALSE,Linear & Non-Linear Optimisation,LT 212,FALSE
CS 301 (L),2019-10-22,14:30:00,2019-10-22,15:30:00,FALSE,Software Engineering,LT 211,FALSE
EL 302 (L),2019-10-22,15:30:00,2019-10-22,16:30:00,FALSE,Digital Image Processing,LT 212,FALSE
FIN 212 (L),2019-10-22,16:30:00,2019-10-22,17:30:00,FALSE,Indian Finance System,CR 111,FALSE
CS 301 (L),2019-10-23,8:30:00,2019-10-23,9:30:00,FALSE,Software Engineering,LT 202,FALSE
CS 261 (L),2019-10-23,9:30:00,2019-10-23,10:30:00,FALSE,Computer Networks,LT 202,FALSE
EL 302 (P),2019-10-23,11:30:00,2019-10-23,12:30:00,FALSE,Digital Image Processing,CSE LAB-I,FALSE
EL 302 (P),2019-10-23,12:30:00,2019-10-23,13:30:00,FALSE,Digital Image Processing,CSE LAB-I,FALSE
CS 4101 (L),2019-10-23,14:30:00,2019-10-23,15:30:00,FALSE,Linear & Non-Linear Optimisation,LT 212,FALSE
FIN 212 (L),2019-10-23,15:30:00,2019-10-23,16:30:00,FALSE,Indian Finance System,CR 112,FALSE
EL 302 (L),2019-10-24,9:30:00,2019-10-24,10:30:00,FALSE,Digital Image Processing,LT 211,FALSE
CS 332 (L),2019-10-24,10:30:00,2019-10-24,11:30:00,FALSE,Compiler Design,LT 212,FALSE
CS 301 (L),2019-10-24,11:30:00,2019-10-24,12:30:00,FALSE,Software Engineering,LT 222,FALSE
CS 261 (L),2019-10-24,12:30:00,2019-10-24,13:30:00,FALSE,Computer Networks,LT 201,FALSE
CS 332 (L),2019-10-25,9:30:00,2019-10-25,10:30:00,FALSE,Compiler Design,LT 202,FALSE
CS 301 (P),2019-10-25,11:30:00,2019-10-25,12:30:00,FALSE,Software Engineering,FRL,FALSE
CS 301 (P),2019-10-25,12:30:00,2019-10-25,13:30:00,FALSE,Software Engineering,FRL,FALSE
CS 4101 (P),2019-10-25,14:30:00,2019-10-25,15:30:00,FALSE,Linear & Non-Linear Optimisation,SIMULATION LAB,FALSE
CS 4101 (P),2019-10-25,15:30:00,2019-10-25,16:30:00,FALSE,Linear & Non-Linear Optimisation,SIMULATION LAB,FALSE
CS 332 (P),2019-10-28,8:30:00,2019-10-28,9:30:00,FALSE,Compiler Design,CSE LAB-I,FALSE
CS 332 (P),2019-10-28,9:30:00,2019-10-28,10:30:00,FALSE,Compiler Design,CSE LAB-I,FALSE
CS 4101 (L),2019-10-28,10:30:00,2019-10-28,11:30:00,FALSE,Linear & Non-Linear Optimisation,LT 202,FALSE
CS 261 (P),2019-10-28,11:30:00,2019-10-28,12:30:00,FALSE,Computer Networks,FRL,FALSE
CS 261 (P),2019-10-28,12:30:00,2019-10-28,13:30:00,FALSE,Computer Networks,FRL,FALSE
EL 302 (L),2019-10-28,14:30:00,2019-10-28,15:30:00,FALSE,Digital Image Processing,LT 212,FALSE
CS 261 (L),2019-10-29,10:30:00,2019-10-29,11:30:00,FALSE,Computer Networks,LT 211,FALSE
CS 332 (L),2019-10-29,11:30:00,2019-10-29,12:30:00,FALSE,Compiler Design,LT 201,FALSE
CS 4101 (L),2019-10-29,12:30:00,2019-10-29,13:30:00,FALSE,Linear & Non-Linear Optimisation,LT 212,FALSE
CS 301 (L),2019-10-29,14:30:00,2019-10-29,15:30:00,FALSE,Software Engineering,LT 211,FALSE
EL 302 (L),2019-10-29,15:30:00,2019-10-29,16:30:00,FALSE,Digital Image Processing,LT 212,FALSE
FIN 212 (L),2019-10-29,16:30:00,2019-10-29,17:30:00,FALSE,Indian Finance System,CR 111,FALSE
CS 301 (L),2019-10-30,8:30:00,2019-10-30,9:30:00,FALSE,Software Engineering,LT 202,FALSE
CS 261 (L),2019-10-30,9:30:00,2019-10-30,10:30:00,FALSE,Computer Networks,LT 202,FALSE
EL 302 (P),2019-10-30,11:30:00,2019-10-30,12:30:00,FALSE,Digital Image Processing,CSE LAB-I,FALSE
EL 302 (P),2019-10-30,12:30:00,2019-10-30,13:30:00,FALSE,Digital Image Processing,CSE LAB-I,FALSE
CS 4101 (L),2019-10-30,14:30:00,2019-10-30,15:30:00,FALSE,Linear & Non-Linear Optimisation,LT 212,FALSE
FIN 212 (L),2019-10-30,15:30:00,2019-10-30,16:30:00,FALSE,Indian Finance System,CR 112,FALSE
EL 302 (L),2019-10-31,9:30:00,2019-10-31,10:30:00,FALSE,Digital Image Processing,LT 211,FALSE
CS 332 (L),2019-10-31,10:30:00,2019-10-31,11:30:00,FALSE,Compiler Design,LT 212,FALSE
CS 301 (L),2019-10-31,11:30:00,2019-10-31,12:30:00,FALSE,Software Engineering,LT 222,FALSE
CS 261 (L),2019-10-31,12:30:00,2019-10-31,13:30:00,FALSE,Computer Networks,LT 201,FALSE
CS 332 (L),2019-11-01,9:30:00,2019-11-01,10:30:00,FALSE,Compiler Design,LT 202,FALSE
CS 301 (P),2019-11-01,11:30:00,2019-11-01,12:30:00,FALSE,Software Engineering,FRL,FALSE
CS 301 (P),2019-11-01,12:30:00,2019-11-01,13:30:00,FALSE,Software Engineering,FRL,FALSE
CS 4101 (P),2019-11-01,14:30:00,2019-11-01,15:30:00,FALSE,Linear & Non-Linear Optimisation,SIMULATION LAB,FALSE
CS 4101 (P),2019-11-01,15:30:00,2019-11-01,16:30:00,FALSE,Linear & Non-Linear Optimisation,SIMULATION LAB,FALSE
CS 332 (P),2019-11-04,8:30:00,2019-11-04,9:30:00,FALSE,Compiler Design,CSE LAB-I,FALSE
CS 332 (P),2019-11-04,9:30:00,2019-11-04,10:30:00,FALSE,Compiler Design,CSE LAB-I,FALSE
CS 4101 (L),2019-11-04,10:30:00,2019-11-04,11:30:00,FALSE,Linear & Non-Linear Optimisation,LT 202,FALSE
CS 261 (P),2019-11-04,11:30:00,2019-11-04,12:30:00,FALSE,Computer Networks,FRL,FALSE
CS 261 (P),2019-11-04,12:30:00,2019-11-04,13:30:00,FALSE,Computer Networks,FRL,FALSE
EL 302 (L),2019-11-04,14:30:00,2019-11-04,15:30:00,FALSE,Digital Image Processing,LT 212,FALSE
CS 261 (L),2019-11-05,10:30:00,2019-11-05,11:30:00,FALSE,Computer Networks,LT 211,FALSE
CS 332 (L),2019-11-05,11:30:00,2019-11-05,12:30:00,FALSE,Compiler Design,LT 201,FALSE
CS 4101 (L),2019-11-05,12:30:00,2019-11-05,13:30:00,FALSE,Linear & Non-Linear Optimisation,LT 212,FALSE
CS 301 (L),2019-11-05,14:30:00,2019-11-05,15:30:00,FALSE,Software Engineering,LT 211,FALSE
EL 302 (L),2019-11-05,15:30:00,2019-11-05,16:30:00,FALSE,Digital Image Processing,LT 212,FALSE
FIN 212 (L),2019-11-05,16:30:00,2019-11-05,17:30:00,FALSE,Indian Finance System,CR 111,FALSE
CS 301 (L),2019-11-06,8:30:00,2019-11-06,9:30:00,FALSE,Software Engineering,LT 202,FALSE
CS 261 (L),2019-11-06,9:30:00,2019-11-06,10:30:00,FALSE,Computer Networks,LT 202,FALSE
EL 302 (P),2019-11-06,11:30:00,2019-11-06,12:30:00,FALSE,Digital Image Processing,CSE LAB-I,FALSE
EL 302 (P),2019-11-06,12:30:00,2019-11-06,13:30:00,FALSE,Digital Image Processing,CSE LAB-I,FALSE
CS 4101 (L),2019-11-06,14:30:00,2019-11-06,15:30:00,FALSE,Linear & Non-Linear Optimisation,LT 212,FALSE
FIN 212 (L),2019-11-06,15:30:00,2019-11-06,16:30:00,FALSE,Indian Finance System,CR 112,FALSE
EL 302 (L),2019-11-07,9:30:00,2019-11-07,10:30:00,FALSE,Digital Image Processing,LT 211,FALSE
CS 332 (L),2019-11-07,10:30:00,2019-11-07,11:30:00,FALSE,Compiler Design,LT 212,FALSE
CS 301 (L),2019-11-07,11:30:00,2019-11-07,12:30:00,FALSE,Software Engineering,LT 222,FALSE
CS 261 (L),2019-11-07,12:30:00,2019-11-07,13:30:00,FALSE,Computer Networks,LT 201,FALSE
CS 332 (L),2019-11-08,9:30:00,2019-11-08,10:30:00,FALSE,Compiler Design,LT 202,FALSE
CS 301 (P),2019-11-08,11:30:00,2019-11-08,12:30:00,FALSE,Software Engineering,FRL,FALSE
CS 301 (P),2019-11-08,12:30:00,2019-11-08,13:30:00,FALSE,Software Engineering,FRL,FALSE
CS 4101 (P),2019-11-08,14:30:00,2019-11-08,15:30:00,FALSE,Linear & Non-Linear Optimisation,SIMULATION LAB,FALSE
CS 4101 (P),2019-11-08,15:30:00,2019-11-08,16:30:00,FALSE,Linear & Non-Linear Optimisation,SIMULATION LAB,FALSE
CS 332 (P),2019-11-11,8:30:00,2019-11-11,9:30:00,FALSE,Compiler Design,CSE LAB-I,FALSE
CS 332 (P),2019-11-11,9:30:00,2019-11-11,10:30:00,FALSE,Compiler Design,CSE LAB-I,FALSE
CS 4101 (L),2019-11-11,10:30:00,2019-11-11,11:30:00,FALSE,Linear & Non-Linear Optimisation,LT 202,FALSE
CS 261 (P),2019-11-11,11:30:00,2019-11-11,12:30:00,FALSE,Computer Networks,FRL,FALSE
CS 261 (P),2019-11-11,12:30:00,2019-11-11,13:30:00,FALSE,Computer Networks,FRL,FALSE
EL 302 (L),2019-11-11,14:30:00,2019-11-11,15:30:00,FALSE,Digital Image Processing,LT 212,FALSE
CS 261 (L),2019-11-12,10:30:00,2019-11-12,11:30:00,FALSE,Computer Networks,LT 211,FALSE
CS 332 (L),2019-11-12,11:30:00,2019-11-12,12:30:00,FALSE,Compiler Design,LT 201,FALSE
CS 4101 (L),2019-11-12,12:30:00,2019-11-12,13:30:00,FALSE,Linear & Non-Linear Optimisation,LT 212,FALSE
CS 301 (L),2019-11-12,14:30:00,2019-11-12,15:30:00,FALSE,Software Engineering,LT 211,FALSE
EL 302 (L),2019-11-12,15:30:00,2019-11-12,16:30:00,FALSE,Digital Image Processing,LT 212,FALSE
FIN 212 (L),2019-11-12,16:30:00,2019-11-12,17:30:00,FALSE,Indian Finance System,CR 111,FALSE
CS 301 (L),2019-11-13,8:30:00,2019-11-13,9:30:00,FALSE,Software Engineering,LT 202,FALSE
CS 261 (L),2019-11-13,9:30:00,2019-11-13,10:30:00,FALSE,Computer Networks,LT 202,FALSE
EL 302 (P),2019-11-13,11:30:00,2019-11-13,12:30:00,FALSE,Digital Image Processing,CSE LAB-I,FALSE
EL 302 (P),2019-11-13,12:30:00,2019-11-13,13:30:00,FALSE,Digital Image Processing,CSE LAB-I,FALSE
CS 4101 (L),2019-11-13,14:30:00,2019-11-13,15:30:00,FALSE,Linear & Non-Linear Optimisation,LT 212,FALSE
FIN 212 (L),2019-11-13,15:30:00,2019-11-13,16:30:00,FALSE,Indian Finance System,CR 112,FALSE
EL 302 (L),2019-11-14,9:30:00,2019-11-14,10:30:00,FALSE,Digital Image Processing,LT 211,FALSE
CS 332 (L),2019-11-14,10:30:00,2019-11-14,11:30:00,FALSE,Compiler Design,LT 212,FALSE
CS 301 (L),2019-11-14,11:30:00,2019-11-14,12:30:00,FALSE,Software Engineering,LT 222,FALSE
CS 261 (L),2019-11-14,12:30:00,2019-11-14,13:30:00,FALSE,Computer Networks,LT 201,FALSE
CS 332 (L),2019-11-15,9:30:00,2019-11-15,10:30:00,FALSE,Compiler Design,LT 202,FALSE
CS 301 (P),2019-11-15,11:30:00,2019-11-15,12:30:00,FALSE,Software Engineering,FRL,FALSE
CS 301 (P),2019-11-15,12:30:00,2019-11-15,13:30:00,FALSE,Software Engineering,FRL,FALSE
CS 4101 (P),2019-11-15,14:30:00,2019-11-15,15:30:00,FALSE,Linear & Non-Linear Optimisation,SIMULATION LAB,FALSE
CS 4101 (P),2019-11-15,15:30:00,2019-11-15,16:30:00,FALSE,Linear & Non-Linear Optimisation,SIMULATION LAB,FALSE
CS 332 (P),2019-11-18,8:30:00,2019-11-18,9:30:00,FALSE,Compiler Design,CSE LAB-I,FALSE
CS 332 (P),2019-11-18,9:30:00,2019-11-18,10:30:00,FALSE,Compiler Design,CSE LAB-I,FALSE
CS 4101 (L),2019-11-18,10:30:00,2019-11-18,11:30:00,FALSE,Linear & Non-Linear Optimisation,LT 202,FALSE
CS 261 (P),2019-11-18,11:30:00,2019-11-18,12:30:00,FALSE,Computer Networks,FRL,FALSE
CS 261 (P),2019-11-18,12:30:00,2019-11-18,13:30:00,FALSE,Computer Networks,FRL,FALSE
EL 302 (L),2019-11-18,14:30:00,2019-11-18,15:30:00,FALSE,Digital Image Processing,LT 212,FALSE
CS 261 (L),2019-11-19,10:30:00,2019-11-19,11:30:00,FALSE,Computer Networks,LT 211,FALSE
CS 332 (L),2019-11-19,11:30:00,2019-11-19,12:30:00,FALSE,Compiler Design,LT 201,FALSE
CS 4101 (L),2019-11-19,12:30:00,2019-11-19,13:30:00,FALSE,Linear & Non-Linear Optimisation,LT 212,FALSE
CS 301 (L),2019-11-19,14:30:00,2019-11-19,15:30:00,FALSE,Software Engineering,LT 211,FALSE
EL 302 (L),2019-11-19,15:30:00,2019-11-19,16:30:00,FALSE,Digital Image Processing,LT 212,FALSE
FIN 212 (L),2019-11-19,16:30:00,2019-11-19,17:30:00,FALSE,Indian Finance System,CR 111,FALSE
CS 301 (L),2019-11-20,8:30:00,2019-11-20,9:30:00,FALSE,Software Engineering,LT 202,FALSE
CS 261 (L),2019-11-20,9:30:00,2019-11-20,10:30:00,FALSE,Computer Networks,LT 202,FALSE
EL 302 (P),2019-11-20,11:30:00,2019-11-20,12:30:00,FALSE,Digital Image Processing,CSE LAB-I,FALSE
EL 302 (P),2019-11-20,12:30:00,2019-11-20,13:30:00,FALSE,Digital Image Processing,CSE LAB-I,FALSE
CS 4101 (L),2019-11-20,14:30:00,2019-11-20,15:30:00,FALSE,Linear & Non-Linear Optimisation,LT 212,FALSE
FIN 212 (L),2019-11-20,15:30:00,2019-11-20,16:30:00,FALSE,Indian Finance System,CR 112,FALSE
EL 302 (L),2019-11-21,9:30:00,2019-11-21,10:30:00,FALSE,Digital Image Processing,LT 211,FALSE
CS 332 (L),2019-11-21,10:30:00,2019-11-21,11:30:00,FALSE,Compiler Design,LT 212,FALSE
CS 301 (L),2019-11-21,11:30:00,2019-11-21,12:30:00,FALSE,Software Engineering,LT 222,FALSE
CS 261 (L),2019-11-21,12:30:00,2019-11-21,13:30:00,FALSE,Computer Networks,LT 201,FALSE
CS 332 (L),2019-11-22,9:30:00,2019-11-22,10:30:00,FALSE,Compiler Design,LT 202,FALSE
CS 301 (P),2019-11-22,11:30:00,2019-11-22,12:30:00,FALSE,Software Engineering,FRL,FALSE
CS 301 (P),2019-11-22,12:30:00,2019-11-22,13:30:00,FALSE,Software Engineering,FRL,FALSE
CS 4101 (P),2019-11-22,14:30:00,2019-11-22,15:30:00,FALSE,Linear & Non-Linear Optimisation,SIMULATION LAB,FALSE
CS 4101 (P),2019-11-22,15:30:00,2019-11-22,16:30:00,FALSE,Linear & Non-Linear Optimisation,SIMULATION LAB,FALSE
CS 332 (P),2019-11-25,8:30:00,2019-11-25,9:30:00,FALSE,Compiler Design,CSE LAB-I,FALSE
CS 332 (P),2019-11-25,9:30:00,2019-11-25,10:30:00,FALSE,Compiler Design,CSE LAB-I,FALSE
CS 4101 (L),2019-11-25,10:30:00,2019-11-25,11:30:00,FALSE,Linear & Non-Linear Optimisation,LT 202,FALSE
CS 261 (P),2019-11-25,11:30:00,2019-11-25,12:30:00,FALSE,Computer Networks,FRL,FALSE
CS 261 (P),2019-11-25,12:30:00,2019-11-25,13:30:00,FALSE,Computer Networks,FRL,FALSE
EL 302 (L),2019-11-25,14:30:00,2019-11-25,15:30:00,FALSE,Digital Image Processing,LT 212,FALSE
CS 261 (L),2019-11-26,10:30:00,2019-11-26,11:30:00,FALSE,Computer Networks,LT 211,FALSE
CS 332 (L),2019-11-26,11:30:00,2019-11-26,12:30:00,FALSE,Compiler Design,LT 201,FALSE
CS 4101 (L),2019-11-26,12:30:00,2019-11-26,13:30:00,FALSE,Linear & Non-Linear Optimisation,LT 212,FALSE
CS 301 (L),2019-11-26,14:30:00,2019-11-26,15:30:00,FALSE,Software Engineering,LT 211,FALSE
EL 302 (L),2019-11-26,15:30:00,2019-11-26,16:30:00,FALSE,Digital Image Processing,LT 212,FALSE
FIN 212 (L),2019-11-26,16:30:00,2019-11-26,17:30:00,FALSE,Indian Finance System,CR 111,FALSE
CS 301 (L),2019-11-27,8:30:00,2019-11-27,9:30:00,FALSE,Software Engineering,LT 202,FALSE
CS 261 (L),2019-11-27,9:30:00,2019-11-27,10:30:00,FALSE,Computer Networks,LT 202,FALSE
EL 302 (P),2019-11-27,11:30:00,2019-11-27,12:30:00,FALSE,Digital Image Processing,CSE LAB-I,FALSE
EL 302 (P),2019-11-27,12:30:00,2019-11-27,13:30:00,FALSE,Digital Image Processing,CSE LAB-I,FALSE
CS 4101 (L),2019-11-27,14:30:00,2019-11-27,15:30:00,FALSE,Linear & Non-Linear Optimisation,LT 212,FALSE
FIN 212 (L),2019-11-27,15:30:00,2019-11-27,16:30:00,FALSE,Indian Finance System,CR 112,FALSE
EL 302 (L),2019-11-28,9:30:00,2019-11-28,10:30:00,FALSE,Digital Image Processing,LT 211,FALSE
CS 332 (L),2019-11-28,10:30:00,2019-11-28,11:30:00,FALSE,Compiler Design,LT 212,FALSE
CS 301 (L),2019-11-28,11:30:00,2019-11-28,12:30:00,FALSE,Software Engineering,LT 222,FALSE
CS 261 (L),2019-11-28,12:30:00,2019-11-28,13:30:00,FALSE,Computer Networks,LT 201,FALSE
CS 332 (L),2019-11-29,9:30:00,2019-11-29,10:30:00,FALSE,Compiler Design,LT 202,FALSE
CS 301 (P),2019-11-29,11:30:00,2019-11-29,12:30:00,FALSE,Software Engineering,FRL,FALSE
CS 301 (P),2019-11-29,12:30:00,2019-11-29,13:30:00,FALSE,Software Engineering,FRL,FALSE
CS 4101 (P),2019-11-29,14:30:00,2019-11-29,15:30:00,FALSE,Linear & Non-Linear Optimisation,SIMULATION LAB,FALSE
CS 4101 (P),2019-11-29,15:30:00,2019-11-29,16:30:00,FALSE,Linear & Non-Linear Optimisation,SIMULATION LAB,FALSE
CS 332 (P),2019-12-02,8:30:00,2019-12-02,9:30:00,FALSE,Compiler Design,CSE LAB-I,FALSE
CS 332 (P),2019-12-02,9:30:00,2019-12-02,10:30:00,FALSE,Compiler Design,CSE LAB-I,FALSE
CS 4101 (L),2019-12-02,10:30:00,2019-12-02,11:30:00,FALSE,Linear & Non-Linear Optimisation,LT 202,FALSE
CS 261 (P),2019-12-02,11:30:00,2019-12-02,12:30:00,FALSE,Computer Networks,FRL,FALSE
CS 261 (P),2019-12-02,12:30:00,2019-12-02,13:30:00,FALSE,Computer Networks,FRL,FALSE
EL 302 (L),2019-12-02,14:30:00,2019-12-02,15:30:00,FALSE,Digital Image Processing,LT 212,FALSE
CS 261 (L),2019-12-03,10:30:00,2019-12-03,11:30:00,FALSE,Computer Networks,LT 211,FALSE
CS 332 (L),2019-12-03,11:30:00,2019-12-03,12:30:00,FALSE,Compiler Design,LT 201,FALSE
CS 4101 (L),2019-12-03,12:30:00,2019-12-03,13:30:00,FALSE,Linear & Non-Linear Optimisation,LT 212,FALSE
CS 301 (L),2019-12-03,14:30:00,2019-12-03,15:30:00,FALSE,Software Engineering,LT 211,FALSE
EL 302 (L),2019-12-03,15:30:00,2019-12-03,16:30:00,FALSE,Digital Image Processing,LT 212,FALSE
